name,house,Dívida,Capacidade de pagamento anual,Dívida_sum,Dívida_porcentagem,Dívida_abc_class,Capacidade de pagamento anual_sum,Capacidade de pagamento anual_porcentagem,Capacidade de pagamento anual_abc_class
Lester,House Lannister,16270.0,37675.0,89081389.0,97.5958821315178,C,81667261.0,85.75402333948517,C
Sylas,House Greyjoy,16414.0,37665.0,89048788.0,97.5601650935474,C,81704926.0,85.79357315723996,C
Hugh Hammer,Blacks,1691.0,37624.0,91250353.0,99.97215799865214,C,81742550.0,85.83307992328815,C
Eddard Stark,House Stark,904.0,37594.0,91269447.0,99.99307702331416,C,81780144.0,85.87255518808765,C
Boy,,72633.0,37566.0,45130142.0,49.44372857961006,A,81817710.0,85.91200105172169,C
Castos,,95960.0,37542.0,7076328.0,7.752690894974247,A,81855252.0,85.95142171435675,C
Raynard,Faith of the Seven,36813.0,37530.0,79888062.0,87.52384723892649,C,81892782.0,85.99082977649233,C
Rhaegar Targaryen,House Targaryen,51988.0,37521.0,67508136.0,73.96063485240978,B,81930303.0,86.03022838825332,C
Red Alyn of the Rosewood,Night's Watch,13005.0,37508.0,89778996.0,98.36016714447513,C,81967811.0,86.06961334947317,C
Eustace Osgrey,House Osgrey,65316.0,37491.0,53325144.0,58.42201751558021,B,82005302.0,86.10898045998543,C
Argrave the Defiant,House Butterwell,84502.0,37486.0,26371448.0,28.89205881876686,A,82042788.0,86.14834232028957,C
Qarl the Thrall,,27850.0,37417.0,84695841.0,92.79115882741537,C,82080205.0,86.1876317277217,C
Robert Frey,House Frey,17319.0,37330.0,88711039.0,97.19013368783999,C,82117535.0,86.22682978153254,C
Wynafryd Manderly,House Manderly,80884.0,37262.0,32315743.0,35.40451580543296,A,82154797.0,86.26595643251298,C
Utherydes Wayn,House Wayn,83525.0,37243.0,28133349.0,30.82236417495527,A,82192040.0,86.30506313270257,C
Yna,Happy Port,62074.0,37229.0,57393292.0,62.879003392861144,B,82229269.0,86.34415513230944,C
Bryan Frey,House Frey,31502.0,37146.0,82838780.0,90.7565979780438,C,82266415.0,86.38315997846155,C
Varamyr,,28456.0,37082.0,84358249.0,92.42129942793359,C,82303497.0,86.42209762194973,C
Dhazzar,,44522.0,36992.0,74216382.0,81.3100620815387,C,82340489.0,86.4609407616918,C
Cregan Stark,House Stark,8812.0,36905.0,90553786.0,99.20901238999188,C,82377394.0,86.49969254781259,C
Pylos,,26649.0,36902.0,85212625.0,93.35733758728468,C,82414296.0,86.53844118380853,C
Bellegere Otherys,,71672.0,36886.0,46285653.0,50.70968453992487,B,82451182.0,86.57717301913847,C
Dickon Frey,House Frey,61890.0,36886.0,57517184.0,63.014737120913345,B,82488068.0,86.61590485446843,C
Chataya,Chataya's brothel,59915.0,36874.0,59764311.0,65.4766468900409,B,82524942.0,86.6546240892989,C
Maegor I Targaryen,,84087.0,36848.0,26876815.0,29.445729329732494,A,82561790.0,86.69331602304715,C
Lymond Goodbrook,House Goodbrook,87731.0,36845.0,21209159.0,23.23635279050959,A,82598635.0,86.73200480667053,C
Tristifer IV Mudd,,4644.0,36844.0,91118350.0,99.82753801266372,C,82635479.0,86.7706925402523,C
Harren Half-Hoare,,45678.0,36765.0,73134343.0,80.12460065248862,C,82672244.0,86.80929732054578,C
Triston Sunderland,House Sunderland,75571.0,36764.0,41126979.0,45.05793903718102,A,82709008.0,86.84790105079765,C
Aerys II Targaryen,,29879.0,36734.0,83421152.0,91.3946337081411,C,82745742.0,86.88647327980081,C
Gawen Swann,House Swann,94297.0,36722.0,10596956.0,11.609824233082854,A,82782464.0,86.92503290830449,C
Mellos,,96248.0,36682.0,6884283.0,7.542290031288261,A,82819146.0,86.96355053514321,C
Dykk Harlaw,House Harlaw,21324.0,36680.0,87208797.0,95.54430581278277,C,82855826.0,87.0020660618987,C
Godric Borrell,House Borrell,92379.0,36654.0,13205177.0,14.467341747644166,A,82892480.0,87.04055428757196,C
Ocley,,566.0,36594.0,91274184.0,99.99826679077117,C,82929074.0,87.07897951074781,C
Gwin Goodbrother,House Goodbrother,63717.0,36538.0,55195414.0,60.471049895105786,B,82965612.0,87.11734593159272,C
Toregg,,39255.0,36455.0,78180189.0,85.65273393597157,C,83002067.0,87.15562519898289,C
Benedar Belmore,House Belmore,53912.0,36344.0,65821479.0,72.11276539711537,B,83038411.0,87.19378791175282,C
Ollidor,Faith of the Seven,91190.0,36332.0,15316156.0,16.780090347310807,A,83074743.0,87.23193802402326,C
Bethany Bracken,House Bracken,86517.0,36331.0,23038916.0,25.24099989475848,A,83111074.0,87.2700870862521,C
Bessa,,5902.0,36282.0,90958403.0,99.65230310967755,C,83147356.0,87.30818469644137,C
Damion Lannister,House Lannister,20813.0,36249.0,87440940.0,95.79863728560765,C,83183605.0,87.34624765525706,C
Stygg,House Greyjoy,29382.0,36211.0,83865944.0,91.8819393967069,C,83219816.0,87.38427071249104,C
Butterbumps,House Tyrell,58030.0,36199.0,61470247.0,67.34563805249249,B,83256015.0,87.42228116922554,C
Fornio,Night's Watch,66109.0,36194.0,52537009.0,57.55855174088597,B,83292209.0,87.46028637575193,C
Genna Lannister,,33617.0,36173.0,81930800.0,89.76183229182651,C,83328382.0,87.49826953140423,C
Rollam Westerling,House Westerling,34929.0,36124.0,81210675.0,88.97287698467521,C,83364506.0,87.53620123501695,C
Pate (Standfast),House Osgrey,60303.0,36081.0,59163220.0,64.81810297817714,B,83400587.0,87.57408778683987,C
Paxter Redwyne,House Redwyne,77877.0,35996.0,36445215.0,39.92868709532386,A,83436583.0,87.61188508512477,C
Pate (Shermer's Grove),,95411.0,35995.0,8319174.0,9.114329426717712,A,83472578.0,87.64968133336805,C
Rodrik Greyjoy,House Greyjoy,27260.0,35931.0,84943411.0,93.06239182917402,C,83508509.0,87.68741037894742,C
Mark Mullendore,House Mullendore,27548.0,35908.0,84806421.0,92.91230818046489,C,83544417.0,87.72511527356944,C
Rhaenys Targaryen,House Targaryen,1985.0,35874.0,91240929.0,99.96183324279086,C,83580291.0,87.76278446677627,C
Denys Drumm,House Drumm,89540.0,35857.0,17573828.0,19.25355301866215,A,83616148.0,87.80043580927548,C
Corlys Velaryon,House Velaryon,68170.0,35832.0,50122001.0,54.912714728682744,B,83651980.0,87.8380609007341,C
Hosman Norcross,House Norcross,15835.0,35831.0,89209171.0,97.73587766987352,C,83687811.0,87.87568494215111,C
Stonehand,,98154.0,35747.0,4161691.0,4.559469815898341,A,83723558.0,87.91322078007173,C
Sylwa Paege,House Paege,85576.0,35722.0,24414399.0,26.747953010879144,A,83759280.0,87.95073036695175,C
Maelor Targaryen,House Targaryen,48837.0,35705.0,70123131.0,76.82557383303691,B,83794985.0,87.98822210312417,C
Andrey Dalt,House Dalt,80058.0,35644.0,33603788.0,36.81567350527631,A,83830629.0,88.02564978675754,C
Alyssa Arryn,House Arryn,66431.0,35597.0,52006868.0,56.977739304866525,B,83866226.0,88.06302811843462,C
Torrhen Karstark,House Karstark,27566.0,35567.0,84778873.0,92.88212711356483,C,83901793.0,88.10037494886296,C
Morgarth,House Baelish,67305.0,35553.0,51204869.0,56.09908439442732,B,83937346.0,88.1377070787086,C
Garlan Tyrell,House Tyrell of Brightwater Keep,9354.0,35536.0,90463316.0,99.10989517195615,C,83972882.0,88.17502135784663,C
Donal Noye,House Baratheon,52364.0,35442.0,67038868.0,73.44651372194456,B,84008324.0,88.21223693307203,C
Belandra,House Martell,45764.0,35419.0,72997258.0,79.9744129235793,B,84043743.0,88.2494283573401,C
Jeyne Westerling,House Westerling,87607.0,35361.0,21559734.0,23.620436118826984,A,84079104.0,88.28655887919396,C
Lanna,,14908.0,35298.0,89377374.0,97.92015769004885,C,84114402.0,88.32362324842556,C
Beqqo,,17227.0,35285.0,88762819.0,97.24686287486209,C,84149687.0,88.36067396711606,C
Tion Frey,,63714.0,35279.0,55259128.0,60.54085374643693,B,84184966.0,88.3977183855568,C
Spotted Cat,,71881.0,35276.0,46213981.0,50.63116205455893,B,84220242.0,88.43475965387267,C
Orbelo,,8286.0,35190.0,90647582.0,99.31177351061618,C,84255432.0,88.47171061860892,C
Tanda Stokeworth,House Stokeworth,63106.0,35187.0,56019519.0,61.37392372034435,B,84290619.0,88.50865843322029,C
Tybolt Hetherspoon,House Hetherspoon,6211.0,35136.0,90922278.0,99.61272524406971,C,84325755.0,88.54555269570886,C
Squinty Jeyne,House Osgrey,67677.0,35081.0,50800372.0,55.65592514446824,B,84360836.0,88.58238920590811,C
Edmund Ambrose,House Ambrose,88886.0,35027.0,19090202.0,20.914863645187047,A,84395863.0,88.6191690138597,C
Runciter,,89116.0,34996.0,18645366.0,20.427509751054842,A,84430859.0,88.65591627052096,C
Wynton Stout,House Stout,73706.0,34979.0,43666723.0,47.84043444784676,A,84465838.0,88.69264567647461,C
Jon Hollard,House Hollard,46970.0,34934.0,71654457.0,78.5032655874945,B,84500772.0,88.7293278305552,C
Wendel Frey,House Frey,85012.0,34931.0,25694026.0,28.149888109402443,A,84535703.0,88.76600683451092,C
Jeffory Mallister,House Mallister,84452.0,34928.0,26455900.0,28.984582830014265,A,84570631.0,88.80268268834176,C
Roggo,,76236.0,34873.0,39988834.0,43.811008937465395,A,84605504.0,88.83930078988331,C
Gulian Qorgyle,House Qorgyle,19097.0,34831.0,88055242.0,96.47165491878754,C,84640335.0,88.87587478967667,C
Kella,House Baelish,64287.0,34790.0,54684492.0,59.911293431380244,B,84675125.0,88.91240573776345,C
Yandry,House Targaryen,63091.0,34771.0,56082610.0,61.44304502467829,B,84709896.0,88.94891673505938,C
Tyland Lannister,House Lannister,43740.0,34761.0,74965148.0,82.13039592568305,C,84744657.0,88.98541723193908,C
Uthor Tollett,House Tollett,19501.0,34678.0,87882147.0,96.28201531609167,C,84779335.0,89.021830575364,C
Gyles III Gardener,,71151.0,34668.0,46928432.0,51.41390103480479,B,84814003.0,89.0582334183727,C
Zia Frey,House Frey,21676.0,34639.0,87037018.0,95.35610799475515,C,84848642.0,89.09460581017431,C
Bryce Caron,House Caron,2182.0,34638.0,91238944.0,99.9596585143969,C,84883280.0,89.1309771519343,C
Lothar Mallery,House Mallery,55765.0,34620.0,63687543.0,69.77486554317167,B,84917900.0,89.16732959294507,C
Jalabhar Xho,Summer Islands,76078.0,34604.0,40293362.0,44.144644044948365,A,84952504.0,89.20366523328985,C
Nan,House Stark,61037.0,34565.0,58253981.0,63.82195795541173,B,84987069.0,89.23995992201131,C
Alequo Adarys,Band of Nine,88209.0,34549.0,20329253.0,22.272344446827212,A,85021618.0,89.27623781006679,C
Bryen,House Baelish,47627.0,34542.0,71087111.0,77.88169205832794,B,85056160.0,89.31250834783091,C
Gunthor Hightower,House Hightower,80785.0,34530.0,32558237.0,35.670187637756996,A,85090690.0,89.34876628509554,C
Gulian Swann,House Swann,85266.0,34529.0,25183157.0,27.590189711472814,A,85125219.0,89.38502317231855,C
Young Henly,Night's Watch,60616.0,34482.0,58679849.0,64.28853086809482,B,85159701.0,89.42123070758525,C
Aerys I Targaryen,,77805.0,34455.0,36600881.0,40.099231815814065,A,85194156.0,89.45740989172812,C
Baelon Targaryen (son of Viserys I),House Targaryen,96085.0,34389.0,6980368.0,7.647558936947185,A,85228545.0,89.49351977312381,C
Baelor Hightower,House Hightower,43802.0,34385.0,74877653.0,82.03453806128562,C,85262930.0,89.52962545435301,C
Eleanor Mooton,House Mooton,54083.0,34341.0,65605686.0,71.8763466745379,B,85297271.0,89.56568493375077,C
Watty,Brotherhood without banners,41013.0,34247.0,76814510.0,84.15652189651304,C,85331518.0,89.60164570923591,C
Rufus Leek,House Leek,42255.0,34224.0,75737802.0,82.97690101006657,C,85365742.0,89.6375823337637,C
Wenda,Kingswood Brotherhood,2986.0,34168.0,91201100.0,99.91819734495573,C,85399910.0,89.67346015596058,C
Melara Hetherspoon,House Hetherspoon,54173.0,34153.0,65335098.0,71.57989558805784,B,85434063.0,89.7093222275331,C
Sybassion,,18165.0,34106.0,88410062.0,96.86038898868293,C,85468169.0,89.74513494714931,C
Walder Goodbrook,House Goodbrook,37524.0,34085.0,79404848.0,86.99444713506979,C,85502254.0,89.78092561589142,C
Rhaena Targaryen (daughter of Daemon),House Targaryen,66000.0,34082.0,52603009.0,57.630860090508584,B,85536336.0,89.81671313450865,C
Gawen Westerling,House Westerling,47010.0,34066.0,71560504.0,78.40033246064459,B,85570402.0,89.85248385245991,C
Tyene Sand,House Martell,34920.0,34065.0,81280524.0,89.04940222577808,C,85604467.0,89.88825352036955,C
Aethan,Night's Watch,66815.0,34032.0,51607277.0,56.539954975562736,B,85638499.0,89.92398853690561,C
Wyl (guard),House Stark,8155.0,34006.0,90663967.0,99.32972460620051,C,85672505.0,89.95969625235945,C
Alliser Thorne,House Thorne,72703.0,33990.0,44984847.0,49.284546130240095,A,85706495.0,89.9953871671473,C
Alfyn,,4213.0,33878.0,91135867.0,99.84672930600222,C,85740373.0,90.03096047727331,C
Arlan of Pennytree,,52555.0,33786.0,66619314.0,72.98685830804203,B,85774159.0,90.06643718356996,C
Jon Connington,House Connington,60387.0,33757.0,58921867.0,64.55368120383673,B,85807916.0,90.10188343865951,C
Rhae Targaryen,House Targaryen,41412.0,33672.0,76279162.0,83.5700047699408,C,85841588.0,90.13724044021106,C
Ronald Storm,House Connington,6340.0,33659.0,90909831.0,99.59908854667952,C,85875247.0,90.17258379122148,C
Vaemond Velaryon,House Velaryon,83151.0,33631.0,28716473.0,31.46122378200584,A,85908878.0,90.20789774106646,C
Lenwood Tawney,House Tawney,29248.0,33571.0,83953835.0,91.97823111120206,C,85942449.0,90.24314868841401,C
Utt,Brave Companions,54328.0,33544.0,65280925.0,71.52054467557139,B,85975993.0,90.27837128463773,C
Sylva Santagar,House Santagar,50191.0,33495.0,69136588.0,75.74473601240443,B,86009488.0,90.31354242882188,C
Hot Pie,,37727.0,33463.0,79254472.0,86.82969803835992,C,86042951.0,90.34867997167407,C
Werlag,House Greyjoy,63881.0,33395.0,54940376.0,60.19163509402923,B,86076346.0,90.38374611169587,C
Cayn,House Stark,36323.0,33394.0,80107176.0,87.76390438618724,C,86109740.0,90.41881120167604,C
Penny Jenny,,98149.0,33315.0,4259840.0,4.667000000854554,A,86143055.0,90.45379333836794,C
Ghael,,79009.0,33253.0,34956967.0,38.29819078154874,A,86176308.0,90.48871037247916,C
Perros Blackmont,House Blackmont,36245.0,33213.0,80216024.0,87.8831561928497,C,86209521.0,90.52358540492546,C
Aegon IV Targaryen,,55051.0,33204.0,64352763.0,70.50366797250433,B,86242725.0,90.55845098699713,C
Marq Grafton,House Grafton,99594.0,33154.0,1097924.0,1.2028647341069698,A,86275879.0,90.59326406698762,C
Duncan Targaryen,House Targaryen,39574.0,33050.0,77864643.0,85.30702771642584,C,86308929.0,90.62796794264925,C
Rhea Royce,House Royce,17883.0,32938.0,88500043.0,96.95897046758282,C,86341867.0,90.66255421364903,C
Lucas Corbray,House Corbray,88038.0,32910.0,20857796.0,22.851406144320936,A,86374777.0,90.69711108348335,C
Omer Florent,,76958.0,32909.0,38533962.0,42.21707873697822,A,86407686.0,90.73166690327604,C
Nettles,Blacks,17697.0,32904.0,88553280.0,97.0172959162019,C,86440590.0,90.76621747286062,C
Rawney,,25436.0,32882.0,85682178.0,93.87177095835054,C,86473472.0,90.80074494152949,C
Raymund Frey,House Frey,18301.0,32861.0,88355329.0,96.80042455080574,C,86506333.0,90.83525035932425,C
Moelle,Faith of the Seven,77634.0,32834.0,37144622.0,40.694944154179986,A,86539167.0,90.86972742599517,C
Willam,,99529.0,32830.0,1297034.0,1.4210058779457408,A,86571997.0,90.9042002924996,C
Matrice,House Baratheon of Dragonstone,86982.0,32807.0,22431635.0,24.57567433616498,A,86604804.0,90.93864900804668,C
Medgar Tully,House Tully,44829.0,32733.0,73859070.0,80.91859782365452,C,86637537.0,90.97302002051362,C
Taena of Myr,House Merryweather,5567.0,32712.0,91027238.0,99.72771743159076,C,86670249.0,91.00736898210646,C
Meribald,Faith of the Seven,81793.0,32623.0,30446588.0,33.35670499878358,A,86702872.0,91.04162448999479,C
Whalen Frey,House Frey,92819.0,32607.0,12372377.0,13.55494184513335,A,86735479.0,91.07586319721713,C
Missandei,House Targaryen,3587.0,32569.0,91174921.0,99.8895161285198,C,86768048.0,91.11006200285779,C
Tom Costayne,House Costayne,6967.0,32507.0,90837042.0,99.51934229727527,C,86800555.0,91.14419570591778,C
Varys,,63408.0,32464.0,55639916.0,60.95803786516566,B,86833019.0,91.17828425718795,C
Hugo Wull,House Wull,28839.0,32346.0,84186501.0,92.23313557291867,C,86865365.0,91.21224890354654,C
Wat (Wet),House Osgrey,46131.0,32326.0,72629963.0,79.57201148002417,B,86897691.0,91.24619254907265,C
Buford Bulwer,House Bulwer,6833.0,32277.0,90857622.0,99.54188935538487,C,86929968.0,91.2800847425592,C
Ronnel Harclay,House Harclay,38928.0,32240.0,78336318.0,85.82378591049019,C,86962208.0,91.31393808450568,C
Addam Marbrand,House Marbrand,40962.0,32232.0,76855472.0,84.20139908768336,C,86994440.0,91.34778302611916,C
Ormund Wylde,House Wylde,16836.0,32214.0,88915760.0,97.41442213697773,C,87026654.0,91.38160906698342,C
Steffon Darklyn,House Darklyn,14419.0,32213.0,89435715.0,97.98407498437209,C,87058867.0,91.41543405780605,C
Calon,House Stark,6478.0,32146.0,90890708.0,99.57813775016689,C,87091013.0,91.4491886958399,C
Jyana,House Reed,79978.0,32137.0,33923782.0,37.166252869354174,A,87123150.0,91.48293388349914,C
Quentyn Qorgyle,House Qorgyle,30128.0,32111.0,83391273.0,91.3618988418021,C,87155261.0,91.51665177007617,C
Willas Tyrell,House Tyrell,86639.0,32064.0,22865830.0,25.05137015229212,A,87187325.0,91.55032030469687,C
Ormond (knight),,63117.0,32062.0,55956413.0,61.304785982294575,B,87219387.0,91.58398673923435,C
Gormon Peake,House Peake,75291.0,32058.0,41729822.0,45.718402407052935,A,87251445.0,91.61764897360531,C
Meizo Mahr,,75488.0,32052.0,41202467.0,45.14064225985241,A,87283497.0,91.65130490772654,C
Brella,House Baratheon,31880.0,32049.0,82585228.0,90.47881121041482,C,87315546.0,91.6849576917229,C
Roland Crakehall (Kingsguard),House Crakehall,61209.0,31994.0,58131829.0,63.688130538395036,B,87347540.0,91.71855272342995,C
Ben Bushy,House Bushy,19025.0,31955.0,88093353.0,96.51340860837038,C,87379495.0,91.75210680351368,C
Harren Hoare,,68800.0,31913.0,49437917.0,54.163245258330676,B,87411408.0,91.78561678184923,C
Rigney,,56923.0,31875.0,62447817.0,68.41664522431945,B,87443283.0,91.81908685860307,C
Eyron Stark,House Stark,7377.0,31839.0,90779707.0,99.45652715749326,C,87475122.0,91.85251913385846,C
Bandy,House Stark,82427.0,31824.0,29543320.0,32.36710169049691,A,87506946.0,91.8859356584895,C
Kym,,26844.0,31803.0,85105705.0,93.24019806089603,C,87538749.0,91.91933013224644,C
Lenn,,86939.0,31795.0,22605541.0,24.76620245509635,A,87570544.0,91.9527162056704,C
Willem Darry,House Darry,1977.0,31755.0,91244884.0,99.96616626586294,C,87602299.0,91.98606027742939,C
Bethany Fair-Fingers,,40533.0,31735.0,77303442.0,84.69218653284159,C,87634034.0,92.01938334835593,C
Wat (orphan),,78587.0,31702.0,35429629.0,38.816030314114265,A,87665736.0,92.05267176790888,C
Tristimun,Sea watch,77651.0,31674.0,36989352.0,40.5248332837875,A,87697410.0,92.08593078629636,C
Alvyn Sharp,House Sharp,79306.0,31629.0,34640317.0,37.951275040518425,A,87729039.0,92.1191425528108,C
Skinner,House Bolton,29099.0,31628.0,84099597.0,92.13792519692467,C,87760667.0,92.1523532692836,C
Beldecar,,29123.0,31626.0,84070498.0,92.10604488380848,C,87792293.0,92.18556188567315,C
Walda Frey (daughter of Merrett),House Frey,48255.0,31600.0,70608349.0,77.3571694813276,B,87823893.0,92.2187432009805,C
Barbara Bracken,House Bracken,42733.0,31592.0,75440572.0,82.65126145312219,C,87855485.0,92.25191611595484,C
Cersei Frey,House Frey,60588.0,31470.0,58740437.0,64.35490993304839,B,87886955.0,92.2849609258511,C
Harwood Stout,House Stout,83486.0,31327.0,28216835.0,30.913829854903657,A,87918282.0,92.31785557979518,C
Bellena Hawick,House Hawick,95401.0,31267.0,8414575.0,9.218848954935092,A,87949549.0,92.35068723124185,C
Gage,House Stark,22504.0,31230.0,86750295.0,95.04197970795445,C,87980779.0,92.38348003114844,C
Tytos Frey,House Frey,3219.0,31159.0,91191823.0,99.90803363950953,C,88011938.0,92.41619827809974,C
Liane Vance,House Vance of Wayfarer's Rest,16876.0,31155.0,88898924.0,97.39597693433765,C,88043093.0,92.44891232488456,C
Black Balaq,Golden Company,11196.0,31150.0,90140681.0,98.75642237831234,C,88074243.0,92.48162112146126,C
Leona Woolfield,House Woolfield,35195.0,31108.0,80930327.0,88.66573302709944,C,88105351.0,92.51428581628976,C
William Mooton,House Mooton,60560.0,31095.0,58800997.0,64.42125832173241,B,88136446.0,92.54693686057716,C
Larra Blackmont,House Blackmont,21539.0,31029.0,87101835.0,95.42712027198984,C,88167475.0,92.57951860211739,C
Roelle,House Tarth,41031.0,31028.0,76732475.0,84.06664590467528,C,88198503.0,92.612099293616,C
Lync,Night's Watch,80135.0,30981.0,33523730.0,36.727963477184076,A,88229484.0,92.6446306331583,C
Jon Bulwer,House Bulwer,68324.0,30935.0,49985655.0,54.76333663417298,B,88260419.0,92.6771136707859,C
Gyles Grafton,House Grafton,76586.0,30916.0,39378250.0,43.14206467464759,A,88291335.0,92.70957675762267,C
Aladale Wynch,House Wynch,57318.0,30910.0,62162542.0,68.10410333888625,B,88322245.0,92.74203354420969,C
Richard Horpe,House Horpe,78977.0,30806.0,35035944.0,38.38471648652064,A,88353051.0,92.77438112646786,C
Joseth,House Stark,48338.0,30778.0,70560094.0,77.30430221752398,B,88383829.0,92.80669930756055,C
Robin Moreland,House Moreland,58281.0,30726.0,61179893.0,67.0275317108815,B,88414555.0,92.83896288648882,C
Alester Norcross,House Norcross,56708.0,30687.0,62731770.0,68.7277387515981,B,88445242.0,92.87118551379376,C
Racallio Ryndoon,Kingdom of the Three Daughters,42529.0,30656.0,75525783.0,82.74461701039026,C,88475898.0,92.90337558980838,C
Hareth (Mole's Town),Night's Watch,44970.0,30630.0,73724484.0,80.77114795180135,C,88506528.0,92.93553836474078,C
Dyah,,19016.0,30594.0,88112369.0,96.53424217771013,C,88537122.0,92.96766333817472,C
Gurn,Stone Crows,93247.0,30572.0,11627946.0,12.739357344861943,A,88567694.0,92.99976521069296,C
Alysanne Hightower,House Hightower,74340.0,30570.0,43001766.0,47.11192015633153,A,88598264.0,93.03186498312793,C
Theodan Wells,House Wells,47483.0,30552.0,71229768.0,78.03798436487513,B,88628816.0,93.0639458548137,C
Pyat Pree,Undying Ones,88295.0,30546.0,19976327.0,21.88568540744977,A,88659362.0,93.0960204262497,C
Ygon Farwynd,House Farwynd of the Lonely Light,35102.0,30538.0,81000572.0,88.74269211830004,C,88689900.0,93.12808659735272,C
Lomas Estermont,House Estermont,27630.0,30496.0,84751307.0,92.8519263262058,C,88720396.0,93.16010866670756,C
Lyonel (knight),House Lannister,83986.0,30485.0,27212952.0,29.813994658779418,A,88750881.0,93.19211918560451,C
Nella,,84656.0,30458.0,26033329.0,28.521622048069144,A,88781339.0,93.22410135337765,C
Stone Thumbs,,51157.0,30400.0,68023629.0,74.52539921713722,B,88811739.0,93.25602261873661,C
Enger,House Tully,17582.0,30344.0,88623820.0,97.09457820381371,C,88842083.0,93.28788508176464,C
Lymond Vikary,House Vikary,3327.0,30313.0,91188604.0,99.90450696409384,C,88872396.0,93.31971499350234,C
Aemma Arryn,House Arryn,10251.0,30311.0,90355452.0,98.9917214170517,C,88902707.0,93.3515428051568,C
Gerold Lannister,House Lannister,30673.0,30310.0,83149147.0,91.09663018330627,C,88933017.0,93.38336956676963,C
Jhogo,House Targaryen,94006.0,30261.0,10785096.0,11.815946852749502,A,88963278.0,93.41514487634291,C
Walder Frey (son of Merrett),House Frey,3916.0,30241.0,91159924.0,99.87308569943966,C,88993519.0,93.4468991850837,C
Harodon,,82557.0,30226.0,29295931.0,32.09606698890919,A,89023745.0,93.47863774320014,C
Unella,Faith of the Seven,58696.0,30160.0,60712370.0,66.51532236935705,B,89053905.0,93.51030699856942,C
Jon Arryn,House Arryn,22679.0,30159.0,86682623.0,94.96783954680808,C,89084064.0,93.54197520389708,C
Zollo,Brave Companions,17603.0,30139.0,88606238.0,97.07531569770667,C,89114203.0,93.57362240839227,C
Quentyn Blackwood,House Blackwood,16024.0,30114.0,89129636.0,97.64874063067299,C,89144317.0,93.60524336184687,C
Belis,Alchemists' Guild,13888.0,30090.0,89576668.0,98.13850042080172,C,89174407.0,93.63683911430249,C
Cass,,89003.0,30081.0,18823463.0,20.62262945018725,A,89204488.0,93.6684254163835,C
Leona Tyrell,House Tyrell,69711.0,30062.0,48193031.0,52.799371741235234,B,89234550.0,93.69999176767368,C
Ezzara,,91713.0,30054.0,14493722.0,15.879047238014962,A,89264604.0,93.73154971863084,C
Walder Brax,House Brax,77034.0,30052.0,38148963.0,41.795281126427355,A,89294656.0,93.76310556950477,C
Humfrey Wagstaff,House Wagstaff,8436.0,30037.0,90605864.0,99.26606806016835,C,89324693.0,93.79464566975435,C
Urrigon Greyjoy,House Greyjoy,37211.0,29974.0,79628918.0,87.23993398203856,C,89354667.0,93.82611961738164,C
Hoarfrost Umber,House Umber,37095.0,29953.0,79740389.0,87.36205949780799,C,89384620.0,93.85757151413482,C
Mollander,,46705.0,29942.0,71841585.0,78.7082794791336,B,89414562.0,93.88901186043014,C
Willis Wode,House Wode,54841.0,29903.0,64517582.0,70.68424054638993,B,89444465.0,93.92041125510215,C
Theomore Harlaw,House Harlaw,85584.0,29878.0,24328823.0,26.65419756652604,A,89474343.0,93.95178439873357,C
Goodwin,House Tarth,40066.0,29865.0,77585582.0,85.00129377166772,C,89504208.0,93.98314389182387,C
Igon Vyrwel,House Vyrwel,62933.0,29851.0,56145543.0,61.511993227205565,B,89534059.0,94.01448868433144,C
Mathis Frey,House Frey,43400.0,29805.0,75226469.0,82.41669426252747,C,89563864.0,94.04578517492433,C
Quaithe,,57332.0,29794.0,62105224.0,68.04130682398217,B,89593658.0,94.07707011505936,C
Galyeon of Cuy,,87035.0,29792.0,22344653.0,24.4803785048487,A,89623450.0,94.10835295511114,C
Catelyn Bracken,House Bracken,61327.0,29774.0,57948076.0,63.486814232816194,B,89653224.0,94.13961689441369,C
Steffon Hollard,House Hollard,58013.0,29712.0,61528260.0,67.40919599622971,B,89682936.0,94.17081573113558,C
Morros Slynt,House Slynt,56141.0,29609.0,63296134.0,69.34604525805896,B,89712545.0,94.20190641357024,C
Robin Hollard,House Hollard,83624.0,29583.0,27882611.0,30.547660372414732,A,89742128.0,94.23296979492267,C
Mace Tyrell,House Tyrell,4835.0,29463.0,91094693.0,99.80161985164825,C,89771591.0,94.26390717128027,C
Petyr Baelish,House Baelish,12396.0,29455.0,89893011.0,98.4850798184482,C,89801046.0,94.29483614730488,C
Walder Frey (son of Ryman),House Frey,72843.0,29427.0,44839407.0,49.12520482161716,A,89830473.0,94.32573572216403,C
Mors Umber,House Umber,93640.0,29425.0,11254266.0,12.329960616271356,A,89859898.0,94.35663319693994,C
Will (Treb),House Osgrey,8594.0,29379.0,90597428.0,99.25682573838931,C,89889277.0,94.38748236980113,C
Arnolf Karstark,House Karstark,67331.0,29373.0,51070256.0,55.95160494188567,B,89918650.0,94.4183252424126,C
Umma,Faceless Men,56380.0,29371.0,63127456.0,69.16124483688255,B,89948021.0,94.44916601494083,C
Norren,,96946.0,29348.0,5918724.0,6.484441883511556,A,89977369.0,94.47998263651172,C
Alyn Ambrose,House Ambrose,37542.0,29325.0,79367324.0,86.95333655156617,C,90006694.0,94.51077510712524,C
